Disease,Drug Name,Clinical Trial Link,Obabel,chemical formula(chembl),chembl smiles (CHEMBL),ic50,ec50,ki,Water solubility,Caco2 permeability,Intestinal absorption (human),Skin Permeability,P-glycoprotein substrate,P-glycoprotein I inhibitor,P-glycoprotein II inhibitor,VDss (human),Fraction unbound (human),BBB permeability,CNS permeability,CYP2D6 substrate,CYP3A4 substrate,Total Clearance,Renal OCT2 substrate,AMES toxicity,Max. tolerated dose (human),hERG I inhibitor,hERG II inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,T.Pyriformis toxicity,Minnow toxicity,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Solubility (mol/l),ESOL Class,Ali Solubility (mol/l),Ali Class,Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility,ConnectivitySMILES,lnChl,lnChlKey,TPSA,HeavyAtomCount,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,ExactMass,MonoisotopicMass,Complexity,IsotopeAtomCount,DefinedAtomStereoCount,undefinedAtomStereoCount,DefinedBondStereoCount,undefinedBondStereoCount,CovalentUnitCount,FeatureAcceptorCount3D,FeatureDonorCount3D,FeatureAnionCount3D,FeatureCationCount3D,FeatureRingCount3D,FeatureHydrophobeCount3D,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,ConformerModelRmSD3D,EffectiveRotorCount3D,ConformerCount3D,Fingerprint2D
Huntington's,Pbt-1033,http://clinicaltrials.gov/study/NCT01590888?cond=Huntingtons%20Disease&page=17&rank=167,CN(Cc1ccc2c(n1)c(O)c(cc2Cl)Cl)C,C12H12Cl2N2O,CN(C)Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,,,,0.175086381,0.03986411648,0.4629231569,-0.9228026136,1,0,0,1.074341734,0.336283742,1.144777762,0.3731759662,0,0,0.01269087415,0,1,0.4051335677,0,0,-0.08705204904,-0.7461188056,0,0,1.301158555,-0.2076306329,-0.4112320026,-0.5819910051,0.2193970652,-0.7865325748,-0.746962957,-0.4815350379,-0.4160308619,-0.4781318737,0.1968832388,0.2417562104,0.1497801599,0.2555124915,0.2481738717,0.2880375723,-0.1638248364,3,-0.1283332636,3,-0.1169859664,2,1,1,0,1,1,0,1,0,0.463406265,0,0,0,0,0,0.1981764434,0,0,0,-1.075729153,CN(C)CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl,"InChI=1S/C12H12Cl2N2O/c1-16(2)6-7-3-4-8-9(13)5-10(14)12(17)11(8)15-7/h3-5,17H,6H2,1-2H3",YZPOQCQXOSEMAZ-UHFFFAOYSA-N,-0.7116709883,-0.4878521073,-0.4401835145,-0.5609037401,-0.3242499344,-0.417218099,-0.4171703501,-0.6240286476,-0.1073026527,-0.5297730851,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.8436614877,-0.2850564158,-0.4534122514,0.2311236814,-0.4070360243,-0.5749995502,-0.5696103507,-0.528302303,-0.2561249045,-1.009828428,-0.7369372628,-1.163342063,-0.8291829798,AAADccBzIAAGAAAAAAAAAAAAAAAAAAAAAAA8QAAAAAAAAACx8AAAHgIACAAADA7BniQyxvMIEgCgAyRiRASCgCAhZ2AImCA9b5gKZuLTk5OUcAhkwBHY2AeQwLAOBCABAAKDGAAIQAIABQYwAAAAAAAAAA==
Huntington's,Dimebon,https://www.clinicaltrials.gov/study/NCT00387270,CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(nc1)C,C21H25N3,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,,,,-0.6285233499,0.8885197277,0.7829692576,0.3039065921,1,1,0,1.546966092,-0.3041714954,1.011751775,1.111344635,0,1,1.164166481,0,1,-1.689353119,0,1,0.8842827711,-1.315963201,1,0,1.559551306,-0.002775236952,-0.09865291636,0.05091482599,0.9647527835,-0.2777794605,-0.5143340382,-0.8438901539,-1.012341764,0.2510045498,0.390595452,0.4398847146,0.2159084445,0.5669333248,0.8641883143,0.6106525365,-0.1638485863,2,-0.1283420232,3,-0.1169864126,1,1,1,1,1,0,0,1,1,0.5093797158,0,0,0,0,0,0.1981764434,1,0,0,-0.351633151,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C)CCC4=CN=C(C=C4)C,"InChI=1S/C21H25N3/c1-15-4-7-20-18(12-15)19-14-23(3)10-9-21(19)24(20)11-8-17-6-5-16(2)22-13-17/h4-7,12-13H,8-11,14H2,1-3H3",JNODQFNWMXFMEV-UHFFFAOYSA-N,-1.0011147,0.1224776387,-0.9632873704,-0.9048705631,-0.2632898776,-0.09859646273,-0.1003597265,-0.1037781337,-0.1073026527,-0.5297730851,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.8436614877,-1.00401644,-0.4534122514,1.517377213,1.0010886,-0.5749995502,0.288010085,0.1734544003,1.113357229,-1.274461603,-0.7369372628,-0.5413090825,0.6884266098,AAADceB7AAAAAAAAAAAAAAAAAAAAAWAAAAA8WIAAAAAAAFgB/AAAHAAAAAAADAjBHgQ+wPMMEACgAzRnRACCgCAxAiAI2CA4ZJgIIOLA0ZGEIAhggADIyAcQgMAOiAACAAACAAAQAAQAAAQAAAAAAAAAAA==
Huntington's,Apomorphine Hydrochloride,https://pubmed.ncbi.nlm.nih.gov/8665556/,CN1CCc2c3[C@H]1Cc1ccc(c(c1-c3ccc2)O)O.CN1CCc2c3[C@H]1Cc1ccc(c(c1-c3ccc2)O)O.Cl.Cl.O,C34H38Cl2N2O5,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,2.80,1.87,1.77,0.1394337754,-0.7573074949,0.8391811762,0.2100599862,1,1,1,-1.332714154,-0.8027294646,-0.8862684983,1.277641953,1,1,0.9916691623,0,0,0.392043026,0,1,0.485524266,-1.557638279,0,0,-0.4863793611,-1.364786789,1.882567818,1.768802082,2.306393076,-0.629993155,-1.212220795,0.9678854262,1.969212746,1.976334593,-0.5808143233,1.452956877,1.07905658,0.6459505512,0.145504798,0.6336964625,-0.1638566568,1,-0.1283546928,1,-0.1169849463,2,1,0,0,0,0,0,0,0,0.543859804,1,4,0,0,3,0.1981764434,1,1,2,1.380225327,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.O.Cl.Cl,"InChI=1S/2C17H17NO2.2ClH.H2O/c2*1-18-8-7-10-3-2-4-12-15(10)13(18)9-11-5-6-14(19)17(20)16(11)12;;;/h2*2-6,13,19-20H,7-9H2,1H3;2*1H;1H2/t2*13-;;;/m11.../s1",CXWQXGNFZLHLHQ-DPFCLETOSA-N,0.2720592755,1.779086949,2.698439621,0.814963552,-0.4461700479,1.877790633,1.864793788,-0.269607985,-0.1073026527,0.2308938385,-0.3451743912,-0.2282402016,-0.05201388956,7.555301426,,,,,,,,,,,,,-1.840922706,AAADcfB/OAAGAAAAAAAAAAAAAAAAAAAAAAA8eMGDAAAAAADxVAAAHgAACAAADCzBmAQyBoMAAgCAAiBCAACCAAAgIAAIiAAOjIgJJiKCkROEcAlkwBGJmAeQ0PMOoAADAAAYQADQAAaAADSAAAAAAAAAAA==
Huntington's,Olanzapine,https://clinicaltrials.gov/study/NCT00632645,CN1CCN(CC1)C1=Nc2ccccc2Nc2c1cc(s2)C,C17H20N4S,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,2.55,,1.53,-0.7019677175,0.6626544379,0.4249559045,-0.1049964765,1,0,1,1.33262096,-0.503594683,0.9445530804,1.619807657,1,1,0.05749537246,1,0,-1.107759048,0,1,0.5427818975,-0.7257672201,1,0,0.6667465005,0.5398147308,-0.1440189494,-0.1299154115,0.3684682089,-0.3951840253,-0.9795918759,-0.8438901539,-0.4160308619,0.3263340056,0.2851932183,0.2043734738,-0.281793908,0.5483410363,0.5476253369,0.3156902836,-0.1638363233,3,-0.1283456209,3,-0.116986138,2,1,1,1,1,1,1,1,1,0.2737657802,0,0,0,0,0,0.1981764434,0,0,0,0.3724628506,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,"InChI=1S/C17H20N4S/c1-12-11-13-16(21-9-7-20(2)8-10-21)18-14-5-3-4-6-15(14)19-17(13)22-12/h3-6,11,19H,7-10H2,1-2H3",KVWDHTXUZHCGIO-UHFFFAOYSA-N,-0.2822348924,-0.05190228869,-0.4401835145,-0.2169369171,-0.3852099912,-0.1443685851,-0.1458716848,-0.08101717372,-0.1073026527,-0.5297730851,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-1.457233479,-0.2850564158,-0.4534122514,2.803630744,1.0010886,-0.5749995502,0.04406471666,-0.4695030164,1.274094568,-0.8266208452,-0.7369372628,-1.025112512,-0.5762480482,AAADceB7gABAAAAAAAAAAAAAAAAAASAAAAA8QAAABAAAAACBwAAAHAQQAAAADAjBWAQzwYPAAAikAiZiZACDAIFhChlJiBgodJgIYOLg2ZGUIAhgkADoyAcQAAAMAAAAAAAAACAAAAAAAAAAQAAAAAAAAA==
Huntington's,Mardepodect (PF-02545920),https://clinicaltrials.gov/study/NCT01806896,Cn1nc(c(c1)c1ccncc1)c1ccc(cc1)OCc1ccc2c(n1)cccc2,C25H20N4O,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1,0.76,,,-0.7326289584,0.2341746968,0.8721540786,0.2134116507,0,1,1,0.342106812,0.03714896047,0.5194184816,0.7943029864,0,1,0.628752726,0,0,1.018518955,0,1,-0.5042147929,-1.202757506,1,0,-0.4863793611,-1.523503582,0.3738398184,0.5934055384,2.753606507,-1.451825109,-0.04907620049,-0.1191799219,-1.012341764,0.5580324776,0.4646618865,0.712778692,0.8319456221,0.4832680263,0.9754131442,0.873353293,-0.16385582,2,-0.1283542173,2,-0.1169864191,1,1,1,1,1,1,1,1,1,0.5496064853,0,0,0,0,0,0.1981764434,0,0,2,-0.2172648208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huntington's,atomoxetine,https://clinicaltrials.gov/study/NCT00368849?cond=Huntingtons%20Disease&page=21&rank=210,CNCC[C@H](c1ccccc1)Oc1ccccc1C,C17H21NO,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,2.69,,1.96,-0.2242228021,1.298730953,0.5889030869,1.336219257,0,0,0,1.395193763,-0.948461794,1.148891968,1.341050282,0,1,0.3912888849,1,0,0.8015899764,0,1,0.2687632325,-0.8109894845,1,1,2.301948391,0.05351385834,-0.5134188302,-0.4011607676,0.5175393526,-0.629993155,0.1835527184,-0.8438901539,-0.4160308619,-0.2947496708,0.3507135258,0.5221267352,0.2333106247,0.803985004,0.6331828984,0.6198701069,-0.1638338396,3,-0.1283472894,3,-0.1169864038,1,1,1,0,1,0,0,1,0,0.8254471905,0,0,0,0,0,0.1981764434,0,0,1,-0.6502294403,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2,"InChI=1S/C17H21NO/c1-14-8-6-7-11-16(14)19-17(12-13-18-2)15-9-4-3-5-10-15/h3-11,17-18H,12-13H2,1-2H3/t17-/m1/s1",VHGCDTVCOLNTBX-QGZVFWFLSA-N,-0.9973311226,-0.3134721798,-0.4401835145,-0.9048705631,-0.08040970727,-0.5135741867,-0.5129787597,-0.7150724875,-0.1073026527,-0.1494396233,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.8436614877,-0.2850564158,-0.4534122514,0.2311236814,-0.4070360243,-0.5749995502,-0.2913601649,-0.5065721319,0.5089848318,0.04870427278,0.1788682677,0.2189534493,0.6884266098,AAADceB6IAAAAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAHgAQAAAADBThmAYyBoLABACAAiBCAAACCAAgIAAIiIAOCIgMJiKEsRqGOCCm0BEIqAeQwKAOAAAAAAAIAAAAAAAAABAAAAAAAAAAAA==
Huntington's,Mavoglurant,https://www.clinicaltrials.gov/study/NCT01019473,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(c1)C,C19H23NO3,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1,1.52,,1.19,-0.4167468725,0.6958699217,0.6398658418,-2.384128334,1,0,0,-0.07726409758,-0.4077181505,0.5605605395,0.7823391506,0,0,0.893099266,0,0,-1.891321478,0,0,0.4589403657,-0.3505348615,0,0,0.608897377,-0.191482122,-0.1378061974,-0.03950029273,-0.3768875094,0.3092433638,-0.746962957,-0.4815350379,-0.4160308619,-0.003534340187,0.393444161,0.2006352001,-0.1077721064,0.5158045313,0.08561450494,0.2880375723,-0.1638211109,3,-0.1283401461,3,-0.1169739546,3,1,1,0,0,0,1,1,0,0.2680190989,0,0,0,0,0,0.1981764434,0,1,0,0.5889451603,CC1=CC(=CC=C1)C#CC2(CCCC3C2CCN3C(=O)OC)O,"InChI=1S/C19H23NO3/c1-14-5-3-6-15(13-14)8-11-19(22)10-4-7-17-16(19)9-12-20(17)18(21)23-2/h3,5-6,13,16-17,22H,4,7,9-10,12H2,1-2H3/t16-,17-,19-/m1/s1",ZFPZEYHRWGMJCV-ZHALLVOQSA-N,-0.4581712665,0.03528767503,-0.4401835145,-0.5609037401,-0.2632898776,-0.1377145565,-0.139255477,0.2018690432,-0.1073026527,0.6112273003,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.2300894967,-0.2850564158,-0.4534122514,-1.05512985,0.297026288,-0.5749995502,0.1571435593,0.2539838581,-0.2239774366,0.7001090117,-0.7369372628,-0.6795386337,0.6884266098,AAADceB6MAAAAAAAAAAAAAAAAAAAAWAAAAAwYAAAAAAAAFgBAAAAHgAACAAADWzBmAYyCIMABgDIEiBCGAgCAAAgAAAIiAAIAIgIICKAkRCEYAAmhgCIiAew0OMOgAACAAAAAAAAAASEADQAAAAAAAAAAA==
Huntington's,OMS-824,https://clinicaltrials.gov/study/NCT02074410?cond=Huntingtons%20Disease&page=5&rank=42,COC(c1ccc(cc1)n1cccn1)C(=O)N/N=C/c1cc(OC)c(c(c1)OC)Br,C21H21BrN4O4,COC(C(=O)N\N=C\C1=CC(OC)=C(Br)C(OC)=C1)C1=CC=C(C=C1)N1C=CC=N1,,,,-1.37437586,0.184351471,0.659792279,-0.08153482499,1,1,1,-0.6430819915,-1.090359062,-1.05083673,-0.1352870552,0,1,-1.138784733,0,0,-0.4775429646,0,1,-0.06455797952,-0.6876079971,1,0,-0.09107701726,-0.7511433728,0.8971994603,0.5934055384,1.262895071,-1.021341705,0.8814394749,0.6055303102,-0.4160308619,0.5020295294,0.384898034,0.391287157,0.1532605959,0.05099731729,0.3765102139,0.370995706,-0.1638536778,2,-0.128353979,2,-0.1169864119,1,1,0,0,1,1,1,0,1,-0.08252846387,0,0,0,0,0,0.1981764434,0,1,2,0.193305077,COC1=CC(=CC(=C1Br)OC)C=NNC(=O)C(C2=CC=C(C=C2)N3C=CC=N3)OC,"InChI=1S/C21H21BrN4O4/c1-28-17-11-14(12-18(29-2)19(17)22)13-23-25-21(27)20(30-3)15-5-7-16(8-6-15)26-10-4-9-24-26/h4-13,20H,1-3H3,(H,25,27)/b23-13+",YPIBFZQJCQFGFY-YDZHTSKRSA-N,0.2455742299,0.6456174211,-0.4401835145,0.470996729,0.04151040629,0.8919576484,0.884564177,0.3319316717,-0.1073026527,-0.5297730851,1.855776297,0.6862627683,-0.05201388956,-0.2710125621,2.224198468,-0.2850564158,-0.4534122514,-1.05512985,0.297026288,0.6567986493,1.183746985,1.649827793,0.4382604024,1.799354509,1.094673798,1.255675084,0.6884266098,AAADceB7uAAAEAAAAAAAAAAAAAAAAWAAAAAwYAAAAAAAAAAB0AAAHgBYAAABrBzhmgY+xpJqBACqAjV3VAKSDCAxogQamCF+bLgOJ/LE9d+FtChl2BXI6heY+L+OCgABCAAABAAUAAIQAAAIAAAAAAAAAA==
Huntington's,ubiquinone,https://clinicaltrials.gov/study/NCT00920699?intr=Ubidecarenone&rank=3,COC1=C(OC)C(=O)C(=C(C1=O)C/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)\C)\C)\C)\C)\C)\C)\C)C,C59H90O4,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,,,,0.06598940776,0.9233959857,0.1873675412,0.2100599862,0,0,1,-1.877230668,-0.2351403919,-0.2650234233,1.641342561,0,1,1.527082917,0,0,0.3004092334,0,0,0.01314880609,2.29517126,0,0,-0.4863793611,-4.644318669,3.421259403,3.577104456,-1.271314371,0.4266479286,5.99927569,-0.1191799219,-1.012341764,4.11718455,-0.1506592615,-0.4797306066,5.26254069,-1.045947708,-0.4533981323,-0.5461525493,-0.1634670345,3,-0.1283477065,3,-0.1169832743,2,0,0,1,1,0,0,0,0,-0.8468370843,0,0,2,1,1,0.1981764434,0,0,2,-0.1650104702,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,"InChI=1S/C59H90O4/c1-44(2)24-15-25-45(3)26-16-27-46(4)28-17-29-47(5)30-18-31-48(6)32-19-33-49(7)34-20-35-50(8)36-21-37-51(9)38-22-39-52(10)40-23-41-53(11)42-43-55-54(12)56(60)58(62-13)59(63-14)57(55)61/h24,26,28,30,32,34,36,38,40,42H,15-23,25,27,29,31,33,35,37,39,41,43H2,1-14H3/b45-26+,46-28+,47-30+,48-32+,49-34+,50-36+,51-38+,52-40+,53-42+",ACTIUHUUMQJHFO-UPTCCGCDSA-N,-0.4052011753,3.522886224,-0.9632873704,-0.2169369171,1.443591712,3.422998102,3.401218457,4.497187348,-0.1073026527,-0.5297730851,-0.3451743912,8.002286527,-0.05201388956,-0.2710125621,,,,,,,,,,,,,-1.840922706,AAADcfB8OAAAAAAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAAAGgAAAAAADASAgAICAAAABACIAqBSAAIACAAgIAAACAFAAEgAABIAAQQAAAAEwAAIAQKAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==
Huntington's,Bevantolol hydrochloride,https://clinicaltrials.gov/study/NCT03575676,COc1cc(CCNCC(COc2cccc(c2)C)O)ccc1OC.Cl,C20H28ClNO4,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC.Cl,4.30,,,-0.5408179401,0.4783085027,0.3592139507,-0.1653264374,1,1,1,0.824050524,-0.4997596217,0.4220489445,-0.3530288668,0,1,1.518122018,0,0,0.1489329641,0,1,0.3157962869,-0.7931818472,1,0,0.4507764395,-0.2293157762,0.3054995461,0.2317450634,0.5175393526,-0.1995097506,1.114068394,0.2431751941,0.1802800402,0.2745038261,-0.5808143233,0.5557711982,0.2298301886,0.2926970686,0.6032377518,0.2142970091,-0.1638485708,2,-0.1283537757,2,-0.1169864058,1,1,1,1,0,0,0,1,1,0.4174328141,0,0,0,0,0,0.1981764434,0,0,3,-0.08289649064,CC1=CC(=CC=C1)OCC(CNCCC2=CC(=C(C=C2)OC)OC)O.Cl,"InChI=1S/C20H27NO4.ClH/c1-15-5-4-6-18(11-15)25-14-17(22)13-21-10-9-16-7-8-19(23-2)20(12-16)24-3;/h4-8,11-12,17,21-22H,9-10,13-14H2,1-3H3;1H",FJTKCFSPYUMXJB-UHFFFAOYSA-N,-0.2652087916,0.2968575662,0.6060241973,0.127029906,0.1634305198,0.3029254664,0.2988799933,-0.3313877335,-0.1073026527,-0.5297730851,1.855776297,-0.2282402016,-0.05201388956,1.685565935,,,,,,,,,,,,,-1.840922706,AAADceB6OAAEAAAAAAAAAAAAAAAAAAAAAAAwYAAAAAAAAAABQAAAHgAQCAAADBThmAYyBoLABgCAAiBCAAACCAAgIAAIiIAOiIgPNiKEsRuGOCKm0BGbqAeQ0LIOIAABAAAAQABAAAIAAACAAAAAAAAAAA==
Huntington's,Valbenazine,https://clinicaltrials.gov/study/NCT06312189?intr=Valbenazine&cond=Huntington&rank=1,COc1cc2c(cc1OC)CCN1[C@@H]2C[C@@H](OC(=O)[C@H](C(C)C)N)[C@@H](C1)CC(C)C,C24H38N2O4,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,0.54,,,0.2948791359,0.05148953581,0.3089137116,0.2301699732,1,1,1,0.4046796144,0.1100151252,0.5674175492,0.2906254992,0,1,-0.2807785898,1,0,-0.8496883671,0,1,1.182840421,-0.541330976,1,0,-0.4825227529,-0.3834187092,0.5428784464,0.5934055384,-0.3768875094,1.013670753,0.6488105561,0.6055303102,-0.4160308619,0.6632301724,0.5130899398,0.7277317867,0.04536707897,0.3624181507,0.3978996043,0.5323031881,-0.1638538331,2,-0.128354538,2,-0.1169855138,2,1,1,0,0,0,0,1,1,0.4748996277,0,0,0,0,0,0.1981764434,0,0,3,1.059234316,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C(C(C)C)N)OC)OC,"InChI=1S/C24H38N2O4/c1-14(2)9-17-13-26-8-7-16-10-21(28-5)22(29-6)11-18(16)19(26)12-20(17)30-24(27)23(25)15(3)4/h10-11,14-15,17,19-20,23H,7-9,12-13,25H2,1-6H3/t17-,19-,20-,23+/m1/s1",GEJDGVNQKABXKG-CFKGEZKQSA-N,-0.0003583360085,0.6456174211,-0.4401835145,0.470996729,0.04151040629,0.5434042231,0.5379918935,0.3644473288,-0.1073026527,0.9915607621,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,0.3834824944,-0.2850564158,-0.4534122514,1.517377213,0.297026288,1.888596849,1.20915796,0.218192988,1.357677985,-0.358423689,1.094673798,1.324789859,0.6884266098,AAADcfB7OAAAAAAAAAAAAAAAAAAAAAAAAAA8WIAAAAAAAACxAAAAHgAQAAAADTzhmAYyDoNABACIAiDSCACCCAAgIAAAiIGOjIgPJjKEsRuHMCpm0BGKqAew0PMOoAABAAAQQABAAAIAACCAAAAAAAAAAA==
Huntington's,Tetrabenazine,https://clinicaltrials.gov/study/NCT00219804?intr=Tetrabenazine&cond=huntington%27s&rank=2,COc1cc2c(cc1OC)CCN1C2CC(=O)C(C1)CC(C)C,C19H27NO3,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,2.62,,1.67,0.2727745204,0.7938555989,0.563523635,-0.8323076722,0,1,0,0.6602961688,0.07166451219,0.5454751183,0.5155456123,0,1,0.2747971893,1,0,-0.3036257665,0,1,1.060145496,-0.4497488411,1,0,0.1441760849,-0.8932502691,-0.1117255821,-0.03950029273,-0.3768875094,0.7005919133,-0.2817051193,-0.1191799219,-1.012341764,0.05202936919,0.4019902881,0.2380179368,-0.06948731007,0.2369202029,0.4235668728,0.3295166392,-0.1638172302,3,-0.1283351928,3,-0.1169854969,2,1,1,0,0,0,0,1,0,0.2967525057,0,0,0,0,0,0.1981764434,0,0,0,0.2231647059,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,"InChI=1S/C19H27NO3/c1-12(2)7-14-11-20-6-5-13-8-18(22-3)19(23-4)9-15(13)16(20)10-17(14)21/h8-9,12,14,16H,5-7,10-11H2,1-4H3",MKJIEFSOBYUXJB-UHFFFAOYSA-N,-0.666268053,0.03528767503,-0.9632873704,-0.2169369171,-0.2023298208,-0.1115928451,-0.1132822388,-0.1037781337,-0.1073026527,-0.5297730851,4.056726985,-0.2282402016,-0.05201388956,-0.2710125621,0.3834824944,-1.00401644,-0.4534122514,0.2311236814,0.297026288,0.6567986493,0.17747234,-0.1640023751,-0.1789709815,-0.4602056795,0.1788682677,-0.1266204288,-0.07037818502,AAADceB6MAAAAAAAAAAAAAAAAAAAAAAAAAA8WIAAAAAAAACxAAAAHgAAAAAADSzBmAYyBoMABACIAqBSAACCCAAgIAAAiAEOjIgNJjqEsRuEMCpkwBGKqAe42POOoAABAAAQQABAAAIAACCAAAAAAAAAAA==
Huntington's,Dextromethorphan,https://clinicaltrials.gov/study/NCT03854019,COc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)C,C18H25NO,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,3.43,3.92,2.76,0.1315902021,0.8220887601,0.3542705634,0.7865462796,0,1,0,1.629508938,-0.02037695905,1.568540959,0.4664938855,0,1,0.4764174317,1,1,-0.2830549151,0,0,1.692024358,-0.9585384798,1,0,-0.4092471965,-0.5273711497,-0.4095493823,-0.3107456489,-0.3768875094,0.8571313331,-0.9795918759,-0.8438901539,-1.012341764,-0.1438711398,0.3621083618,0.4211933463,0.09409318341,0.8504657254,0.436400507,0.5276944029,-0.1638344605,3,-0.1283331071,3,-0.1169854564,2,1,1,1,0,0,0,1,0,0.6587934311,0,0,0,0,0,0.1981764434,0,0,0,0.2754190565,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,"InChI=1S/C18H25NO/c1-19-10-9-18-8-4-3-5-15(18)17(19)11-13-6-7-14(20-2)12-16(13)18/h6-7,12,15,17H,3-5,8-11H2,1-2H3/t15-,17+,18+/m1/s1",MKXZASYAUGDDCJ-NJAFHUGGSA-N,-1.163808552,-0.2262822161,-0.9632873704,-0.9048705631,-0.3852099912,-0.4096957874,-0.4096907946,-0.2826142479,-0.1073026527,0.6112273003,-0.3451743912,-0.2282402016,-0.05201388956,-0.2710125621,-0.8436614877,-1.00401644,-0.4534122514,0.2311236814,1.0010886,-0.5749995502,-0.2888190673,-0.7941773382,-0.06324009703,0.4965450308,-0.7369372628,-0.9559977362,-1.335052843,AAADceB6IAAAAAAAAAAAAAAAAAAAAAAAAAA8YMEAAAAWAADxAAAAHgAAAAAADyzBmAYyBoMABACAAiBCAAACCAAgIAAIiAAOCIgMJiKEsRuEMCAkwBGIqAeQwPAPoAABAAAQAADQAAaAACQAAAAAAAAAAA==
